,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
248,2011-11-09,NorahHead,19.1,26.4,2.6,,,NNE,41.0,N,ENE,4.0,20.0,82.0,75.0,1014.8,1011.6,,,22.6,24.5,Yes,No
249,2013-06-09,SydneyAirport,11.1,20.5,0.0,7.0,6.9,NE,31.0,NW,NE,11.0,26.0,66.0,58.0,1028.6,1024.0,4.0,7.0,14.5,18.7,No,No
250,2013-09-21,Adelaide,9.7,25.4,,,9.2,WSW,50.0,NNE,N,13.0,17.0,48.0,37.0,1013.7,1009.7,,,19.9,24.2,,No
251,2013-08-12,NorahHead,12.7,26.3,0.0,,,W,48.0,NNW,SW,13.0,19.0,63.0,41.0,1006.7,1004.7,,,17.9,20.8,No,No
252,2009-08-24,Richmond,10.7,24.5,0.0,9.6,,W,72.0,E,NW,11.0,20.0,60.0,68.0,1005.5,1006.2,,,21.7,18.2,No,No
253,2014-10-19,Wollongong,14.1,22.3,0.0,,,NE,43.0,N,NNE,4.0,30.0,55.0,72.0,1026.5,1021.5,,,18.5,20.4,No,No
254,2017-02-27,Woomera,17.8,36.2,0.0,11.0,,SW,31.0,SE,SSE,15.0,9.0,35.0,9.0,1016.0,1013.7,1.0,,23.3,33.9,No,No
255,2010-01-24,Dartmoor,5.1,24.5,0.0,5.2,12.8,SSW,39.0,SE,SSW,11.0,28.0,71.0,45.0,1017.3,1014.9,,,14.3,22.3,No,No
256,2011-10-06,GoldCoast,15.0,20.8,2.6,,,N,39.0,WNW,NNE,11.0,11.0,93.0,77.0,1017.4,1013.4,,,16.6,18.9,Yes,Yes
257,2011-11-12,NorahHead,18.5,23.5,0.0,,,NNE,31.0,N,ENE,20.0,11.0,87.0,79.0,1018.8,1015.2,,,18.9,22.4,No,Yes
258,2011-09-21,Witchcliffe,11.5,17.2,15.4,,,W,57.0,W,WSW,17.0,30.0,70.0,62.0,1010.4,1011.8,,,14.8,14.6,Yes,Yes
259,2011-01-29,Watsonia,9.5,29.6,0.0,6.4,12.5,SSW,26.0,ENE,NW,6.0,9.0,73.0,34.0,1019.7,1017.4,3.0,4.0,15.3,29.3,No,No
260,2014-06-06,CoffsHarbour,10.4,22.0,0.2,,,,,,,,,78.0,63.0,,,,,17.7,21.1,No,No
261,2009-12-12,NorfolkIsland,17.7,24.7,0.0,,6.5,SSW,26.0,,SSE,,9.0,,61.0,,1015.3,,7.0,,23.2,No,No
262,2015-10-02,Witchcliffe,17.5,22.0,0.0,,,NNW,52.0,NW,NNW,19.0,31.0,81.0,78.0,1018.0,1016.3,,,19.5,19.7,No,Yes
263,2009-03-09,GoldCoast,24.2,28.1,0.0,,,SE,65.0,SE,SE,43.0,44.0,66.0,69.0,1016.5,1014.0,,,25.7,26.1,No,Yes
264,2015-02-23,Townsville,26.3,34.5,3.2,8.2,9.5,W,41.0,SE,NE,11.0,17.0,67.0,67.0,1009.7,1006.0,7.0,3.0,31.3,33.1,Yes,No
265,2012-08-23,Nuriootpa,7.8,10.6,0.6,1.8,5.3,WNW,72.0,WNW,,35.0,,78.0,,1003.3,,6.0,,8.9,,No,Yes
266,2014-07-06,Penrith,1.8,18.2,0.0,,,W,28.0,,WNW,0.0,15.0,84.0,35.0,,,,,7.2,17.0,No,No
267,2009-07-10,Walpole,9.7,13.7,18.8,,,WSW,57.0,W,W,22.0,24.0,88.0,65.0,1002.2,1004.7,,,10.5,12.3,Yes,Yes
268,2014-05-30,BadgerysCreek,12.9,20.6,0.0,,,WSW,17.0,SW,ESE,9.0,9.0,73.0,65.0,1027.1,1024.7,,,15.6,18.9,No,No
269,2015-09-05,Launceston,3.3,16.2,0.0,,,SE,37.0,ESE,ESE,2.0,7.0,78.0,41.0,,,,6.0,10.0,14.5,No,No
270,2016-11-25,Sydney,14.7,25.5,0.0,8.8,13.1,ESE,37.0,W,ESE,20.0,22.0,33.0,46.0,1012.8,1012.5,4.0,2.0,20.6,23.4,No,No
271,2016-10-18,WaggaWagga,6.0,18.7,0.0,4.0,,WNW,43.0,N,WNW,13.0,28.0,74.0,49.0,1014.1,1012.0,7.0,8.0,11.2,16.7,No,No
272,2012-03-26,MountGambier,5.3,21.0,0.0,1.2,7.7,S,31.0,NNE,S,11.0,9.0,93.0,43.0,1024.2,1022.2,7.0,7.0,13.0,19.8,No,No
273,2014-12-10,Canberra,13.8,30.8,0.0,,,NNW,61.0,NW,NNW,6.0,6.0,73.0,37.0,1013.6,1008.2,8.0,,19.4,28.7,No,Yes
274,2015-03-18,NorahHead,20.0,28.0,0.0,,,SSE,59.0,N,NE,17.0,28.0,84.0,73.0,1007.6,1002.9,,,21.6,25.8,No,Yes
275,2014-10-16,Portland,9.6,14.2,3.8,1.6,9.5,,,SW,SSW,15.0,17.0,77.0,68.0,1021.0,1023.0,8.0,5.0,11.6,12.9,Yes,
276,2012-11-01,Albany,13.5,16.3,0.4,3.8,0.4,,,ENE,E,26.0,30.0,81.0,85.0,1021.6,1017.0,8.0,8.0,14.5,14.4,No,Yes
277,2012-08-30,Richmond,5.4,22.4,0.0,,,W,56.0,W,W,24.0,33.0,39.0,23.0,1011.0,1010.0,,,18.6,19.3,No,No
278,2015-11-04,Moree,21.9,31.5,0.4,10.6,3.2,SSW,52.0,NE,S,19.0,39.0,74.0,55.0,1013.9,1010.9,7.0,8.0,24.2,28.1,No,Yes
279,2009-10-25,MountGambier,7.3,15.5,0.0,3.2,11.4,S,52.0,SSE,SSE,30.0,33.0,57.0,50.0,1024.9,1025.7,6.0,4.0,13.2,14.3,No,No
280,2013-08-06,Katherine,9.5,31.0,0.0,5.4,,ESE,43.0,E,ESE,11.0,19.0,48.0,13.0,1017.1,1013.2,0.0,0.0,20.0,30.0,No,No
281,2013-12-13,NorahHead,18.6,27.7,0.0,,,NE,46.0,NNE,NE,15.0,30.0,76.0,71.0,1012.5,1010.0,,,22.3,25.9,No,No
282,2015-04-06,Nuriootpa,6.4,14.0,9.2,5.6,5.0,SW,63.0,SSW,WSW,17.0,39.0,92.0,66.0,1009.7,1010.0,6.0,,11.1,10.8,Yes,Yes
283,2012-01-31,SydneyAirport,24.8,27.4,0.0,11.2,2.4,S,59.0,SW,SE,22.0,35.0,52.0,68.0,1005.5,1008.4,6.0,7.0,25.5,24.0,No,Yes
284,2010-05-23,Adelaide,12.9,16.7,0.0,,0.4,NE,54.0,NE,NNE,17.0,24.0,42.0,56.0,1014.6,1010.2,,,14.9,13.9,No,Yes
285,2016-05-17,Mildura,7.8,20.2,0.4,2.9,,W,22.0,W,W,7.0,7.0,89.0,43.0,1021.1,1019.3,0.0,0.0,12.0,19.8,No,No
286,2010-05-31,Adelaide,11.6,17.2,2.0,1.8,4.6,SSE,28.0,SSW,S,7.0,9.0,77.0,56.0,1021.1,1018.3,,,13.7,16.9,Yes,No
287,2012-01-05,Launceston,10.9,23.5,0.0,,,W,33.0,N,WNW,2.0,17.0,51.0,31.0,1015.9,1011.5,,,15.4,23.0,No,No
288,2016-10-20,NorfolkIsland,15.8,22.4,0.0,3.8,,SW,26.0,NE,WSW,11.0,11.0,63.0,66.0,1019.8,1018.2,1.0,4.0,21.2,20.9,No,Yes
289,2009-01-26,Portland,6.9,21.5,0.0,5.2,13.4,SE,33.0,SE,ESE,9.0,19.0,86.0,63.0,1022.6,1021.4,6.0,5.0,16.6,20.4,No,No
290,2015-08-23,SydneyAirport,15.2,19.7,3.4,6.4,0.2,SW,28.0,N,NNW,13.0,17.0,84.0,62.0,1021.4,1018.2,7.0,7.0,16.5,19.4,Yes,Yes
291,2011-12-05,Cobar,14.2,26.7,0.0,10.0,,E,41.0,E,E,19.0,19.0,52.0,21.0,1015.0,1011.3,6.0,7.0,17.7,25.8,No,No
292,2014-05-20,Witchcliffe,15.1,21.0,7.6,,,NNW,30.0,,NNW,0.0,9.0,100.0,96.0,1015.3,1013.2,,,15.8,17.8,Yes,Yes
293,2010-11-02,PerthAirport,11.6,34.4,0.0,6.6,12.7,NNE,54.0,NE,NE,30.0,13.0,11.0,5.0,1018.2,1014.1,0.0,2.0,27.6,33.7,No,No
294,2015-09-02,MelbourneAirport,8.1,18.3,0.0,4.4,0.8,N,56.0,NNE,NE,24.0,11.0,63.0,44.0,1012.4,1006.8,7.0,7.0,11.3,16.4,No,Yes
295,2009-07-20,Adelaide,12.0,21.7,0.0,6.8,8.4,NNW,54.0,N,NNW,22.0,24.0,38.0,21.0,1013.1,1010.6,,,14.5,20.9,No,No
296,2017-05-06,Wollongong,14.6,24.1,0.0,,,N,39.0,NW,N,24.0,15.0,65.0,49.0,1024.8,1020.2,7.0,,18.0,23.1,No,No
297,2015-07-28,Portland,5.7,12.6,2.4,0.6,6.4,W,37.0,N,W,13.0,17.0,97.0,90.0,1035.1,1033.5,8.0,7.0,7.9,10.7,Yes,Yes
298,2009-07-27,Walpole,8.9,16.3,1.4,,,WNW,33.0,NW,W,15.0,19.0,86.0,67.0,1031.1,1029.6,,,10.8,14.7,Yes,No
299,2012-09-06,Moree,13.7,27.7,0.0,,,N,44.0,N,NNW,31.0,28.0,59.0,26.0,1016.3,1011.5,,2.0,17.6,27.1,No,No
300,2013-04-09,Cobar,14.4,28.7,0.0,6.8,,E,31.0,ENE,ESE,19.0,17.0,37.0,19.0,1024.2,1020.2,3.0,5.0,21.4,27.6,No,No
301,2011-01-24,CoffsHarbour,16.6,28.7,0.0,6.0,9.3,NE,54.0,N,NE,15.0,37.0,61.0,59.0,1009.4,1006.3,1.0,6.0,24.2,26.9,No,No
302,2010-06-18,Albury,3.0,12.2,2.2,,,W,24.0,NW,W,7.0,13.0,88.0,70.0,1019.6,1018.0,7.0,2.0,6.9,10.9,Yes,Yes
303,2017-01-28,BadgerysCreek,16.2,39.4,0.0,,,NE,37.0,NNE,NNE,11.0,9.0,75.0,29.0,1016.0,1010.6,,,23.9,37.6,No,No
304,2015-01-20,Nuriootpa,16.4,31.8,0.0,10.6,3.1,W,52.0,N,WNW,15.0,30.0,27.0,24.0,1001.9,998.4,8.0,6.0,23.8,30.3,No,No
305,2010-03-07,MountGinini,12.7,14.5,8.0,,,ENE,65.0,ENE,ENE,30.0,33.0,99.0,99.0,,,,,12.8,13.5,Yes,Yes
306,2015-11-29,Brisbane,24.1,31.0,0.2,6.7,8.7,WNW,57.0,NNE,NE,7.0,15.0,58.0,64.0,1013.6,1009.1,3.0,6.0,29.7,29.0,No,Yes
307,2009-02-23,Nuriootpa,10.6,28.9,0.0,7.8,11.2,WSW,44.0,,W,0.0,28.0,50.0,21.0,1012.2,1012.9,6.0,1.0,19.5,27.9,No,No
308,2009-06-30,Hobart,7.0,16.7,0.2,1.0,1.5,N,65.0,NNW,N,11.0,31.0,71.0,59.0,995.1,987.6,6.0,7.0,13.6,16.6,No,Yes
309,2014-07-26,Portland,10.8,14.0,3.0,1.8,8.1,WSW,35.0,WSW,W,15.0,20.0,84.0,76.0,1024.0,1024.3,8.0,7.0,12.1,13.0,Yes,No
310,2017-05-07,Mildura,3.2,17.3,0.0,,,S,28.0,SSW,S,7.0,13.0,76.0,35.0,1031.9,1029.8,,,7.9,16.7,No,No
311,2010-11-03,Hobart,4.5,14.3,4.0,2.2,7.0,SSW,44.0,NE,S,15.0,13.0,55.0,80.0,1018.0,1019.6,3.0,7.0,11.6,9.6,Yes,Yes
312,2012-03-05,Moree,20.0,32.1,0.0,7.8,7.8,SW,46.0,N,WNW,13.0,20.0,71.0,52.0,1012.7,1009.7,5.0,7.0,25.4,30.4,No,No
313,2009-05-07,Launceston,4.1,16.6,0.0,1.8,,ESE,35.0,ESE,SSE,13.0,20.0,69.0,39.0,1023.8,1023.8,,,11.9,16.1,No,No
314,2012-05-09,Townsville,16.9,29.0,0.0,4.4,11.1,ENE,41.0,S,E,7.0,28.0,58.0,50.0,1018.7,1016.3,1.0,1.0,25.0,27.6,No,No
315,2016-02-06,CoffsHarbour,19.5,24.8,11.8,,,SSW,48.0,SW,SSE,28.0,30.0,86.0,79.0,1014.4,1013.2,7.0,8.0,21.2,23.7,Yes,Yes
316,2009-08-27,Portland,10.2,14.9,1.8,2.4,4.8,WNW,65.0,NNW,WNW,24.0,39.0,87.0,75.0,1007.7,1006.6,5.0,6.0,11.1,14.5,Yes,Yes
317,2009-04-22,Wollongong,15.7,20.3,19.6,,,SE,50.0,SW,SSE,17.0,26.0,86.0,77.0,1025.1,1023.3,8.0,8.0,16.2,18.5,Yes,Yes
318,2009-04-17,Dartmoor,10.0,18.9,1.2,3.0,7.2,W,35.0,NNW,WSW,13.0,17.0,98.0,72.0,1017.1,1017.6,,,13.4,18.7,Yes,Yes
319,2009-09-29,Watsonia,7.8,18.6,0.4,2.2,8.4,NNW,30.0,N,NW,6.0,9.0,59.0,43.0,1015.6,1011.5,6.0,4.0,11.0,18.1,No,No
320,2012-10-28,SalmonGums,12.8,33.6,0.0,,,N,48.0,N,NW,26.0,7.0,24.0,10.0,,,,,24.5,32.6,No,No
321,2012-01-06,Bendigo,11.0,27.2,0.0,,,SE,43.0,SSE,E,26.0,17.0,49.0,20.0,1017.2,1013.0,1.0,5.0,16.2,25.1,No,No
322,2008-11-01,Canberra,10.5,20.6,0.0,13.0,7.7,ENE,41.0,ESE,NE,4.0,20.0,69.0,48.0,1021.2,1021.5,7.0,6.0,16.3,19.7,No,No
323,2016-05-05,Sydney,13.5,22.4,0.0,4.0,10.1,W,28.0,WNW,E,13.0,20.0,55.0,54.0,1020.7,1016.9,1.0,1.0,16.2,21.3,No,No
324,2014-03-21,Wollongong,19.0,25.8,2.6,,,ENE,50.0,NNE,NE,9.0,35.0,72.0,72.0,1022.0,1018.0,,,21.7,24.2,Yes,No
325,2014-03-08,Nuriootpa,12.9,28.2,0.0,5.8,11.8,SE,39.0,ENE,NE,15.0,15.0,78.0,32.0,1020.6,1016.8,1.0,1.0,17.0,26.3,No,No
326,2010-07-27,Albany,10.2,17.6,0.0,2.0,8.7,,,NNW,WSW,13.0,11.0,82.0,65.0,1016.7,1013.8,3.0,6.0,12.0,17.2,No,No
327,2010-04-03,Sale,11.5,20.4,0.4,2.0,5.2,E,44.0,NNE,E,7.0,26.0,93.0,58.0,1023.6,1022.6,7.0,4.0,13.5,19.3,No,Yes
328,2010-09-28,Cobar,9.0,22.5,0.0,6.2,,WSW,31.0,S,WSW,15.0,15.0,58.0,30.0,1017.6,1014.3,1.0,2.0,14.4,21.7,No,No
329,2013-06-01,Watsonia,13.1,14.7,87.4,8.0,0.0,S,22.0,,SSW,0.0,9.0,,100.0,1013.4,1010.9,8.0,7.0,,14.4,Yes,Yes
330,2015-07-09,Wollongong,7.2,16.2,0.4,,,NE,20.0,WNW,NE,7.0,13.0,70.0,57.0,1030.5,1026.7,,,13.2,15.8,No,No
331,2014-10-17,Moree,6.6,27.0,0.0,,,SSW,56.0,,SSW,0.0,9.0,28.0,13.0,1022.0,1018.9,,,18.7,25.2,No,No
332,2010-07-27,AliceSprings,9.3,25.0,1.8,2.2,8.2,ENE,22.0,ENE,S,7.0,11.0,80.0,40.0,1023.8,1019.6,7.0,1.0,12.6,24.2,Yes,No
333,2015-02-26,Watsonia,15.8,25.7,0.0,5.6,8.3,SW,31.0,W,SSW,9.0,13.0,88.0,52.0,1010.9,1009.8,7.0,7.0,17.2,24.3,No,No
334,2013-05-10,MelbourneAirport,11.3,25.0,0.0,4.6,9.4,N,39.0,N,NNE,19.0,22.0,62.0,33.0,1029.7,1026.8,7.0,7.0,16.7,24.5,No,No
335,2013-06-24,Katherine,14.1,31.4,0.0,9.0,,E,33.0,SE,ESE,15.0,15.0,58.0,29.0,1017.5,1013.2,0.0,0.0,19.9,30.6,No,No
336,2012-03-02,CoffsHarbour,19.9,25.5,0.0,7.2,4.5,S,48.0,SSW,S,26.0,33.0,83.0,77.0,1009.9,1011.0,3.0,7.0,22.3,23.6,No,Yes
337,2009-08-12,MountGinini,-0.5,0.9,7.2,,,W,52.0,W,W,22.0,26.0,98.0,98.0,,,,,0.0,0.0,Yes,Yes
338,2016-12-09,Launceston,8.5,19.4,8.6,,,S,48.0,S,SSW,13.0,15.0,43.0,35.0,,,2.0,1.0,12.6,18.9,Yes,No
339,2011-01-17,Dartmoor,12.8,19.0,0.0,6.0,4.9,WSW,46.0,WSW,W,30.0,22.0,76.0,78.0,1010.4,1011.1,,,16.5,17.2,No,No
340,2013-04-04,Nhil,4.6,23.9,0.0,,,ESE,33.0,SSE,ESE,13.0,17.0,84.0,30.0,1028.3,1025.9,,,8.1,22.1,No,No
341,2017-05-24,Hobart,7.7,16.3,3.4,1.0,5.8,NNW,43.0,N,NNW,2.0,9.0,88.0,49.0,1005.8,1007.7,6.0,4.0,9.6,13.9,Yes,No
342,2014-06-07,Dartmoor,6.9,15.9,7.4,1.2,3.1,SSW,39.0,,SSW,0.0,19.0,100.0,100.0,1032.8,1031.3,,,9.3,14.6,Yes,Yes
343,2014-10-16,Walpole,14.0,24.0,0.0,,,ENE,37.0,ENE,SSE,17.0,9.0,71.0,72.0,1008.1,1007.2,,,19.5,21.2,No,Yes
344,2017-04-30,SalmonGums,3.5,24.9,0.0,,,SSW,43.0,NW,SSW,17.0,22.0,39.0,42.0,,,,,18.2,23.0,No,No
345,2011-11-26,Canberra,12.7,25.6,43.4,4.4,6.7,NW,65.0,N,NW,13.0,39.0,93.0,34.0,1008.3,1004.0,8.0,4.0,16.1,23.8,Yes,Yes
346,2013-05-17,Ballarat,6.1,11.4,5.4,,,SW,33.0,SW,SW,19.0,19.0,99.0,79.0,1016.8,1016.2,8.0,8.0,8.5,10.7,Yes,No
347,2016-07-11,Portland,9.5,13.7,4.0,0.8,,NNW,81.0,NNW,NW,43.0,39.0,70.0,80.0,993.8,994.4,6.0,8.0,10.9,13.5,Yes,Yes
348,2016-10-10,MountGambier,9.0,13.8,4.6,,,,,W,W,33.0,46.0,99.0,50.0,1009.5,1011.0,5.0,4.0,11.5,12.5,Yes,Yes
349,2009-01-08,Albury,14.0,28.3,0.0,,,W,48.0,W,WSW,17.0,24.0,43.0,15.0,1011.9,1010.9,,,17.9,27.6,No,No
350,2010-04-12,Albany,13.5,19.0,0.0,3.6,1.5,,,,WNW,0.0,2.0,82.0,78.0,1006.9,1007.9,7.0,7.0,17.6,15.5,No,Yes
351,2017-02-05,AliceSprings,27.6,37.9,0.0,,,NNW,37.0,NNW,N,26.0,15.0,47.0,34.0,1004.7,1001.2,,2.0,31.7,36.1,No,No
352,2016-11-05,NorfolkIsland,14.2,22.3,,,,NNE,28.0,SSE,SSE,11.0,4.0,55.0,56.0,1015.8,1013.1,,6.0,20.0,21.0,,
353,2016-04-28,BadgerysCreek,10.8,27.2,0.0,,,NNE,15.0,NNE,NE,2.0,7.0,100.0,44.0,1025.1,1020.9,,,14.9,26.8,No,No
354,2009-02-27,Wollongong,17.5,23.3,0.0,,,S,30.0,SW,ESE,11.0,13.0,70.0,57.0,1018.5,1015.9,6.0,,19.6,22.6,No,No
355,2014-07-02,Albany,15.8,17.0,0.8,1.6,3.1,,,NNE,S,13.0,22.0,86.0,85.0,1008.9,1009.9,8.0,8.0,16.6,12.3,No,Yes
356,2009-11-21,Sydney,22.0,31.5,0.0,12.4,10.3,,,WSW,SE,4.0,13.0,56.0,45.0,1009.8,1006.6,7.0,7.0,25.4,30.2,No,No
357,2011-12-05,NorfolkIsland,20.2,21.9,2.0,4.2,0.1,NNW,33.0,SSW,SSW,22.0,17.0,89.0,80.0,1011.9,1011.5,8.0,8.0,20.3,20.2,Yes,No
358,2015-07-28,CoffsHarbour,1.8,17.6,0.0,,,SW,37.0,WSW,S,13.0,17.0,50.0,40.0,1031.7,1029.8,,,12.6,16.9,No,No
359,2010-12-11,Sale,11.6,22.8,0.0,9.2,5.6,NW,52.0,NNW,NW,30.0,37.0,49.0,39.0,1004.6,1001.0,5.0,6.0,16.5,20.8,No,No
360,2014-04-12,Nuriootpa,9.4,18.6,0.0,3.0,9.4,SE,33.0,SSE,SE,15.0,17.0,68.0,54.0,1021.4,1018.4,6.0,3.0,13.1,17.9,No,No
361,2011-11-24,AliceSprings,11.0,28.2,0.0,6.6,13.2,SE,43.0,E,SE,15.0,20.0,48.0,17.0,1017.3,1013.7,3.0,1.0,20.9,26.3,No,No
362,2014-03-22,Adelaide,11.2,22.6,,,10.7,SE,31.0,SSW,NNE,2.0,7.0,53.0,34.0,1023.8,1020.3,,,13.6,21.1,,
363,2016-06-15,Bendigo,0.5,14.0,0.0,,,NNE,15.0,,N,0.0,4.0,97.0,64.0,1033.7,1029.6,,8.0,6.2,13.6,No,No
364,2013-06-28,Newcastle,12.6,18.2,14.6,,,,,,,0.0,0.0,96.0,94.0,,,8.0,8.0,14.2,14.0,Yes,Yes
365,2008-08-24,Sydney,5.5,17.3,0.0,3.0,10.4,,,W,SSE,24.0,22.0,63.0,47.0,1029.6,1027.9,1.0,2.0,9.8,16.6,No,No
366,2014-04-24,Sale,5.3,17.1,0.2,2.0,5.5,W,57.0,WNW,WSW,7.0,35.0,81.0,39.0,1012.3,1016.6,7.0,2.0,12.3,16.6,No,No
367,2013-03-10,Melbourne,23.3,35.4,0.0,10.4,4.7,N,43.0,N,E,13.0,26.0,65.0,25.0,1016.3,1014.6,,,24.3,33.5,No,No
368,2014-10-29,Moree,12.7,32.5,0.0,14.4,12.7,SSW,50.0,SSW,SW,6.0,22.0,18.0,12.0,1016.7,1013.4,0.0,0.0,23.4,31.1,No,No
369,2010-08-25,Moree,10.5,15.8,0.0,2.4,1.5,W,35.0,W,W,22.0,20.0,76.0,54.0,1015.4,1011.8,7.0,8.0,12.8,14.9,No,Yes
370,2013-03-05,Launceston,10.5,30.4,0.0,,,NNW,30.0,SE,WNW,2.0,7.0,83.0,29.0,1021.3,1016.9,,,16.8,30.0,No,No
371,2009-07-22,Woomera,7.8,18.1,0.0,4.2,9.7,W,57.0,W,WSW,28.0,37.0,46.0,32.0,1013.7,1013.9,0.0,2.0,12.4,17.7,No,No
372,2012-06-01,MountGambier,3.1,17.9,0.0,1.0,8.8,N,17.0,NNE,SE,7.0,7.0,87.0,59.0,1028.8,1025.9,0.0,1.0,8.4,17.1,No,No
